년월,역명_표준,출근_승차,퇴근_하차,일평균_승차,일평균_하차,호선목록
2020-04-01,신중동,75134,75564,327263,326734,7호선
2020-04-01,신촌,65642,152546,796707,826066,2호선
2020-04-01,신풍,71291,58651,254995,241554,7호선
2020-04-01,신흥,24452,26089,106252,112448,8호선
2020-04-01,쌍문,225681,182786,721391,645266,4호선
2020-04-01,아차산,85803,79977,346433,342952,5호선
2020-04-01,아현,49735,44350,216914,206894,2호선
2020-04-01,안국,11816,23034,400068,426836,3호선
2020-04-01,안암,15152,29877,218080,220971,6호선
2020-04-01,암사,150771,110230,427281,376895,8호선
2020-04-01,압구정,31319,69891,681848,735413,3호선
2020-04-01,애오개,36491,30222,154704,154426,5호선
2020-04-01,약수,61970,71986,378310,371747,"3호선,6호선"
2020-04-01,양재,61596,97090,820449,883816,3호선
2020-04-01,양천구청,49024,43907,147490,153010,2호선
2020-04-01,양평,39347,32175,163074,161124,5호선
2020-04-01,어린이대공원,38501,42048,262153,258073,7호선
2020-04-01,여의나루,10337,25394,249652,256598,5호선
2020-04-01,여의도,19817,38399,540165,573029,5호선
2020-04-01,역삼,32258,72332,1050966,1163680,2호선
2020-04-01,역촌,26355,26307,83628,97753,6호선
2020-04-01,연신내,256113,238095,923209,870425,"3호선,6호선"
2020-04-01,영등포구청,90051,95862,596408,604611,"2호선,5호선"
2020-04-01,영등포시장,36742,36043,205016,210599,5호선
2020-04-01,오금,61546,42618,221825,204735,"3호선,5호선"
2020-04-01,오목교,86055,112580,507386,541819,5호선
2020-04-01,옥수,44988,50633,209086,213592,3호선
2020-04-01,온수,91715,66276,233722,218639,7호선
2020-04-01,올림픽공원,18106,13314,86486,75638,5호선
2020-04-01,왕십리,72527,102105,481904,436974,"2호선,5호선"
2020-04-01,용답,15827,14642,59665,57550,2호선
2020-04-01,용두,10577,10963,52830,55247,2호선
2020-04-01,용마산,45592,34922,143806,137849,7호선
2020-04-01,우장산,92007,82680,309164,305540,5호선
2020-04-01,월곡,70746,62906,260083,251134,6호선
2020-04-01,월드컵경기장,15321,18055,117425,121616,6호선
2020-04-01,을지로3가,14615,50366,675533,695278,"2호선,3호선"
2020-04-01,을지로4가,8638,19142,412346,419175,"2호선,5호선"
2020-04-01,을지로입구,16178,48463,831151,856701,2호선
2020-04-01,응암,129220,115541,406980,400550,6호선
2020-04-01,이대,33672,42585,257726,266581,2호선
2020-04-01,이수,57418,79130,366201,358232,7호선
2020-04-01,이촌,23121,29196,143204,164552,4호선
2020-04-01,이태원,19706,59440,265308,289051,6호선
2020-04-01,일원,34454,27240,191338,188342,3호선
2020-04-01,잠실,249282,348569,1849342,1843529,"2호선,8호선"
2020-04-01,잠실나루,69448,57295,308129,298050,2호선
2020-04-01,잠실새내,103777,125904,476452,487664,2호선
2020-04-01,잠원,29442,26934,127119,123470,3호선
2020-04-01,장승배기,63358,54730,231467,222625,7호선
2020-04-01,장암,23666,5032,57623,25503,7호선
2020-04-01,장지,84710,73170,392466,376653,8호선
2020-04-01,장한평,98207,87695,406574,403089,5호선
2020-04-01,제기동,42740,38706,415520,425728,1호선
2020-04-01,종각,11928,61325,802866,777919,1호선
2020-04-01,종로3가,19361,101826,1118159,1134054,"1호선,3호선,5호선"
2020-04-01,종로5가,10003,30494,516229,518588,1호선
2020-04-01,종합운동장,32647,32979,145559,157288,2호선
2020-04-01,중계,107691,75173,321809,285140,7호선
2020-04-01,중곡,65915,52018,225181,209042,7호선
2020-04-01,중화,73886,63194,262044,251678,7호선
2020-04-01,증산,72998,65555,240384,232986,6호선
2020-04-01,지축,25438,21797,76669,74444,3호선
2020-04-01,창동,151616,160200,615947,651385,4호선
2020-04-01,창신,26345,14718,78338,62975,6호선
2020-04-01,천왕,80611,63549,227814,209688,7호선
2020-04-01,천호,140489,206980,824513,896260,"5호선,8호선"
2020-04-01,철산,149380,150451,509614,522456,7호선
2020-04-01,청구,27677,27049,179222,177386,"5호선,6호선"
2020-04-01,청담,21154,29136,431270,480639,7호선
2020-04-01,청량리,75254,75761,505393,502559,1호선
2020-04-01,총신대입구,88609,112362,447361,489209,4호선
2020-04-01,춘의,41393,32740,212237,206078,7호선
2020-04-01,충무로,16260,44900,579783,607306,"3호선,4호선"
2020-04-01,충정로,42747,43497,322702,334776,"2호선,5호선"
2020-04-01,태릉입구,72866,72438,312967,311343,"6호선,7호선"
2020-04-01,하계,117654,96836,401451,376462,7호선
2020-04-01,학동,16342,26453,505253,547230,7호선
2020-04-01,학여울,6262,6182,37156,37533,3호선
2020-04-01,한강진,6325,23429,162969,198319,6호선
2020-04-01,한성대입구,57331,59098,305230,301853,4호선
2020-04-01,한양대,11125,14573,153791,168079,2호선
2020-04-01,합정,107377,212326,1041166,1090042,"2호선,6호선"
2020-04-01,행당,62140,46537,184040,162061,5호선
2020-04-01,혜화,30643,94427,671146,687868,4호선
2020-04-01,홍대입구,112151,281000,1284674,1382563,2호선
2020-04-01,홍제,107737,96525,409176,386100,3호선
2020-04-01,화곡,222444,184157,671732,617947,5호선
2020-04-01,화랑대,97258,58098,253981,195776,6호선
2020-04-01,회현,9585,18031,525334,564343,4호선
2020-04-01,효창공원앞,33418,26805,158901,141544,6호선
2020-05-01,가락시장,57319,71677,423041,444558,"3호선,8호선"
2020-05-01,가산디지털단지,36721,54135,1020756,1016945,7호선
2020-05-01,강남,88616,281782,2155244,2152070,2호선
2020-05-01,강남구청,13475,29553,375483,420686,7호선
2020-05-01,강동,130348,93127,533613,460387,5호선
2020-05-01,강동구청,61608,56925,251181,262160,8호선
2020-05-01,강변,170196,190690,894113,879611,2호선
2020-05-01,개롱,40377,36998,157369,162897,5호선
2020-05-01,개화산,33694,26142,130454,125409,5호선
2020-05-01,거여,52410,40179,189109,177430,5호선
2020-05-01,건대입구,157392,302384,1252464,1355265,"2호선,7호선"
2020-05-01,경복궁,28350,46292,455987,459622,3호선
2020-05-01,경찰병원,40686,33634,180036,179979,3호선
2020-05-01,고덕,50774,51435,207048,209576,5호선
2020-05-01,고려대,39148,35795,193298,185142,6호선
2020-05-01,고속터미널,80356,206731,1610338,1511638,"3호선,7호선"
2020-05-01,공덕,83154,122198,759117,777951,"5호선,6호선"
2020-05-01,공릉,68405,70685,299358,300594,7호선
2020-05-01,광나루,75344,60483,333624,304669,5호선
2020-05-01,광명사거리,165768,149348,608820,598456,7호선
2020-05-01,광화문,19412,51316,716775,750844,5호선
2020-05-01,광흥창,35212,33573,213543,205835,6호선
2020-05-01,교대,68853,134602,1154897,1146112,"2호선,3호선"
2020-05-01,구로디지털단지,286628,271610,1478000,1475113,2호선
2020-05-01,구산,53626,33781,184895,137153,6호선
2020-05-01,구의,158053,144956,597877,581621,2호선
2020-05-01,구파발,148820,116337,532524,506248,3호선
2020-05-01,군자,153766,147244,644824,595370,"5호선,7호선"
2020-05-01,굴포천,62825,64099,215454,224145,7호선
2020-05-01,굽은다리,64841,53150,226857,211632,5호선
2020-05-01,금호,54816,47799,210238,194622,3호선
2020-05-01,길동,43371,44803,193349,200001,5호선
2020-05-01,길음,147507,122462,508840,484337,4호선
2020-05-01,김포공항,9602,18283,164529,156908,5호선
2020-05-01,까치산,247338,203267,751208,713436,5호선
2020-05-01,까치울,57938,49018,188322,183132,7호선
2020-05-01,낙성대,180433,168425,708669,677513,2호선
2020-05-01,남구로,55473,50525,383261,402227,7호선
2020-05-01,남부터미널,56779,87206,726956,743201,3호선
2020-05-01,남성,83030,66706,285639,264850,7호선
2020-05-01,남태령,4977,3468,29408,24729,4호선
2020-05-01,남한산성입구,98206,70696,338365,303566,8호선
2020-05-01,내방,37979,45030,340232,349502,7호선
2020-05-01,노원,162391,240936,1022773,1126801,"4호선,7호선"
2020-05-01,녹번,106206,81143,340035,301742,3호선
2020-05-01,녹사평,10634,17002,110787,109678,6호선
2020-05-01,논현,21063,50953,480615,526708,7호선
2020-05-01,단대오거리,66264,57218,259546,246608,8호선
2020-05-01,답십리,115805,90363,395658,362942,5호선
2020-05-01,당고개,90644,67893,330993,305609,4호선
2020-05-01,당산,88633,113746,490825,558689,2호선
2020-05-01,대림,173321,152718,870613,881853,"2호선,7호선"
2020-05-01,대청,49462,42178,230318,211873,3호선
2020-05-01,대치,40819,44982,268734,259396,3호선
2020-05-01,대흥,28400,32376,190833,197457,6호선
2020-05-01,도곡,16398,16942,126528,127507,3호선
2020-05-01,도림천,5063,4283,29379,30674,2호선
2020-05-01,도봉산,80834,66650,239508,291938,7호선
2020-05-01,독립문,30637,29471,186524,196201,3호선
2020-05-01,독바위,23402,19028,70855,76091,6호선
2020-05-01,돌곶이,61326,51362,230398,216747,6호선
2020-05-01,동대문,42543,66546,864515,879621,"1호선,4호선"
2020-05-01,동대문역사문화공원,29124,89878,758208,779504,"2호선,4호선,5호선"
2020-05-01,동대입구,9872,16313,183601,199208,3호선
2020-05-01,동묘앞,29528,40282,483548,494930,"1호선,6호선"
2020-05-01,동작,9899,12686,71154,73548,4호선
2020-05-01,둔촌동,44728,45682,208174,208594,5호선
2020-05-01,디지털미디어시티,73256,62236,316572,337894,6호선
2020-05-01,뚝섬,42798,63116,484939,520389,2호선
2020-05-01,뚝섬유원지,44427,61066,268883,266546,7호선
2020-05-01,마곡,37226,29209,199383,189211,5호선
2020-05-01,마들,98345,73396,297394,278934,7호선
2020-05-01,마장,31671,26831,140594,132973,5호선
2020-05-01,마천,36644,27904,135413,137592,5호선
2020-05-01,마포,51602,62346,332056,342905,5호선
2020-05-01,마포구청,79134,63191,346106,303528,6호선
2020-05-01,망원,55443,80481,367093,406226,6호선
2020-05-01,매봉,27560,31555,266924,256188,3호선
2020-05-01,먹골,72507,63983,266511,256958,7호선
2020-05-01,면목,115811,96326,397155,383842,7호선
2020-05-01,명동,6418,33130,435477,463974,4호선
2020-05-01,명일,61954,60026,205244,210289,5호선
2020-05-01,모란,17950,14571,118829,92003,8호선
2020-05-01,목동,117870,127899,430304,464715,5호선
2020-05-01,몽촌토성,19587,21515,136923,144876,8호선
2020-05-01,무악재,27038,24783,96641,98428,3호선
2020-05-01,문래,75103,82537,498159,513653,2호선
2020-05-01,문정,46231,50748,467688,489069,8호선
2020-05-01,미아,93089,82476,396868,377825,4호선
2020-05-01,미아사거리,179025,178932,744127,722864,4호선
2020-05-01,반포,17848,18480,156141,149823,7호선
2020-05-01,발산,45705,72660,466084,484179,5호선
2020-05-01,방배,48155,61708,413895,426607,2호선
2020-05-01,방이,31612,34800,174688,177764,5호선
2020-05-01,방화,45815,36668,170523,161843,5호선
2020-05-01,버티고개,10183,10194,54194,52680,6호선
2020-05-01,보라매,47115,46082,247498,246343,7호선
2020-05-01,보문,43121,35039,183700,168648,6호선
2020-05-01,복정,61299,50600,256012,223122,8호선
2020-05-01,봉천,177519,143714,624495,575572,2호선
2020-05-01,봉화산,80158,54379,224805,204337,6호선
2020-05-01,부천시청,72339,69389,292488,284817,7호선
2020-05-01,부천종합운동장,31551,21660,110202,95423,7호선
2020-05-01,부평구청,101538,63726,278198,225595,7호선
2020-05-01,불광,117717,122638,551116,592710,"3호선,6호선"
2020-05-01,사가정,101395,99684,411325,408052,7호선
2020-05-01,사당,287375,382420,1624982,1642246,"2호선,4호선"
2020-05-01,산성,36897,30338,141502,138619,8호선
2020-05-01,삼각지,25243,32885,246099,238146,"4호선,6호선"
2020-05-01,삼산체육관,39143,28653,114143,101671,7호선
2020-05-01,삼성,32838,83985,1190186,1217472,2호선
2020-05-01,상계,150386,114509,499387,455091,4호선
2020-05-01,상도,62914,56982,258360,245843,7호선
2020-05-01,상동,66394,72382,317197,323941,7호선
2020-05-01,상봉,107784,100962,440176,416148,7호선
2020-05-01,상수,19174,42376,198184,229798,6호선
2020-05-01,상왕십리,84016,74127,341879,327555,2호선
2020-05-01,상월곡,45217,30852,155368,136772,6호선
2020-05-01,상일동,171491,114486,456689,394308,5호선
2020-05-01,새절,101255,81719,325990,306219,6호선
2020-05-01,서대문,33274,33482,397656,405483,5호선
2020-05-01,서울대입구,274229,294510,1244452,1218223,2호선
2020-05-01,서울역,107410,152796,1342641,1411249,"1호선,4호선"
2020-05-01,서초,32423,36312,523322,516298,2호선
2020-05-01,석계,92984,88099,319062,322559,6호선
2020-05-01,석촌,35112,44128,190093,221391,8호선
2020-05-01,선릉,45383,84990,1305449,1168005,2호선
2020-05-01,성수,49507,79710,749346,833494,2호선
2020-05-01,성신여대입구,88268,111018,527482,505589,4호선
2020-05-01,송정,38411,33507,178659,168043,5호선
2020-05-01,송파,56772,48256,218329,207696,8호선
2020-05-01,수락산,87087,77155,337653,334071,7호선
2020-05-01,수서,65017,74695,425616,424405,3호선
2020-05-01,수유,215893,216114,901742,886297,4호선
2020-05-01,수진,32457,24038,127627,114586,8호선
2020-05-01,숙대입구,37067,50314,325027,318953,4호선
2020-05-01,숭실대입구,77164,72584,300706,301254,7호선
2020-05-01,시청,22716,45395,993264,988283,"1호선,2호선"
2020-05-01,신금호,43092,38082,153368,155617,5호선
2020-05-01,신길,24842,20967,88952,96831,5호선
2020-05-01,신내,0,0,6,0,6호선
2020-05-01,신답,13838,14202,38967,43120,2호선
2020-05-01,신당,76374,94617,546650,564582,"2호선,6호선"
2020-05-01,신대방,193145,159396,690799,661477,2호선
2020-05-01,신대방삼거리,113400,97480,411419,390998,7호선
2020-05-01,신도림,237260,267521,1291394,1274584,2호선
2020-05-01,신림,459731,430486,1671879,1607864,2호선
2020-05-01,신사,25935,105142,750553,806568,3호선
2020-05-01,신설동,44641,51235,457221,451378,"1호선,2호선"
2020-05-01,신용산,21425,39447,362716,376767,4호선
2020-05-01,신정,126692,72011,338430,265665,5호선
2020-05-01,신정네거리,71316,67832,240200,249700,2호선
2020-05-01,신중동,76584,77835,347765,347938,7호선
2020-05-01,신촌,68700,150175,845052,875310,2호선
2020-05-01,신풍,74103,60996,278042,264216,7호선
2020-05-01,신흥,25368,27436,117993,126453,8호선
2020-05-01,쌍문,231201,187989,776770,697511,4호선
2020-05-01,아차산,90543,84474,382313,377278,5호선
2020-05-01,아현,52452,46639,244030,232372,2호선
2020-05-01,안국,12511,29209,460503,493441,3호선
2020-05-01,안암,16933,34943,253804,257862,6호선
2020-05-01,암사,158873,115213,467062,413333,8호선
2020-05-01,압구정,34540,81670,758239,815156,3호선
2020-05-01,애오개,38411,32438,168366,168406,5호선
2020-05-01,약수,66294,77222,413987,408909,"3호선,6호선"
2020-05-01,양재,65166,112353,908447,985000,3호선
2020-05-01,양천구청,52240,47434,166282,172860,2호선
2020-05-01,양평,42028,33273,171577,168791,5호선
2020-05-01,어린이대공원,40817,45115,296040,293126,7호선
2020-05-01,여의나루,11463,38737,280730,288043,5호선
2020-05-01,여의도,20919,43584,570830,606623,5호선
2020-05-01,역삼,34462,80829,1111133,1230825,2호선
2020-05-01,역촌,27660,28043,94816,110350,6호선
2020-05-01,연신내,264235,245997,1009320,956574,"3호선,6호선"
2020-05-01,영등포구청,92423,99408,632611,642823,"2호선,5호선"
2020-05-01,영등포시장,37513,37385,222721,230608,5호선
2020-05-01,오금,64813,46139,246529,228814,"3호선,5호선"
2020-05-01,오목교,89559,120205,558001,601165,5호선
2020-05-01,옥수,48005,55977,237370,242732,3호선
2020-05-01,온수,93220,68570,250575,236201,7호선
2020-05-01,올림픽공원,20287,15176,101643,88448,5호선
2020-05-01,왕십리,75339,108248,528780,479318,"2호선,5호선"
2020-05-01,용답,17146,15719,65951,64045,2호선
2020-05-01,용두,10731,11308,57498,59586,2호선
2020-05-01,용마산,47178,35626,155151,150533,7호선
2020-05-01,우장산,95856,86284,348490,345698,5호선
2020-05-01,월곡,73829,65445,285664,276849,6호선
2020-05-01,월드컵경기장,16701,20120,132676,139206,6호선
2020-05-01,을지로3가,15788,58927,721038,740711,"2호선,3호선"
2020-05-01,을지로4가,9137,21979,445567,450391,"2호선,5호선"
2020-05-01,을지로입구,17586,54411,899575,914569,2호선
2020-05-01,응암,134590,119918,440625,432947,6호선
2020-05-01,이대,36938,47273,297004,308270,2호선
2020-05-01,이수,59824,82983,401113,393044,7호선
2020-05-01,이촌,25146,33033,173042,199119,4호선
2020-05-01,이태원,19630,36393,211659,221851,6호선
2020-05-01,일원,37319,29748,211636,207318,3호선
2020-05-01,잠실,258152,378811,2077016,2083411,"2호선,8호선"
2020-05-01,잠실나루,73725,61706,347360,336491,2호선
2020-05-01,잠실새내,109503,133269,524370,540198,2호선
2020-05-01,잠원,32004,30195,148706,143855,3호선
2020-05-01,장승배기,65831,56484,256854,247673,7호선
2020-05-01,장암,24231,5457,62707,28464,7호선
2020-05-01,장지,89696,79044,431972,414282,8호선
2020-05-01,장한평,102379,93257,435548,433113,5호선
2020-05-01,제기동,45310,42021,453967,466097,1호선
2020-05-01,종각,12998,67993,881939,857704,1호선
2020-05-01,종로3가,21446,109805,1246395,1258193,"1호선,3호선,5호선"
2020-05-01,종로5가,11957,35600,586646,590323,1호선
2020-05-01,종합운동장,34849,37117,175036,189947,2호선
2020-05-01,중계,111034,78263,356976,318492,7호선
2020-05-01,중곡,67674,54333,245936,228347,7호선
2020-05-01,중화,75811,65323,285819,275533,7호선
